test_id,seed,scenario,iteration,match_time,augment_time,select_time,number_solutions
1733231888.377307,42,lakehouse04,4,0.04731130599975586,0.03277921676635742,0.10184335708618164,1
1733231888.377307,42,mandatory01,4,0.029817581176757812,2.2172927856445312e-05,0.08716416358947754,1
1733231888.377307,42,requires01,4,0.07490181922912598,2.0503997802734375e-05,0.05245709419250488,1
1733231888.377307,42,requires02,4,0.07421302795410156,2.4318695068359375e-05,0.13555026054382324,1
1733231888.377307,42,syntethic_100nodes,4,1.7154929637908936,4.5299530029296875e-05,0.3559298515319824,245
1733231888.377307,42,syntethic_10nodes,4,0.20709824562072754,4.38690185546875e-05,0.15019488334655762,24
1733231888.377307,42,syntethic_300nodes,4,8.520753622055054,5.555152893066406e-05,0.6487822532653809,149
1733231888.377307,42,technogym,4,0.13578534126281738,3.075599670410156e-05,0.23444247245788574,1
1733231888.377307,42,watering,4,0.2140979766845703,0.04321575164794922,0.17400193214416504,2
1733231888.377307,42,ico01,5,0.13800716400146484,0.04840707778930664,0.14962387084960938,2
1733231888.377307,42,ico02,5,0.1309041976928711,2.193450927734375e-05,0.11715173721313477,1
1733231888.377307,42,ico03-azure,5,0.09673786163330078,2.0742416381835938e-05,0.11062359809875488,2
1733231888.377307,42,isAkin01,5,0.02973628044128418,4.00543212890625e-05,0.1136481761932373,1
1733231888.377307,42,isAkin02,5,0.04345989227294922,2.5272369384765625e-05,0.11018204689025879,1
1733231888.377307,42,isAkin03,5,0.030216455459594727,2.2411346435546875e-05,0.05442357063293457,1
1733231888.377307,42,isCompatible01,5,0.031415700912475586,2.956390380859375e-05,0.08651542663574219,1
1733231888.377307,42,isCompatible02,5,0.043811798095703125,2.9325485229492188e-05,0.08079171180725098,1
1733231888.377307,42,lakehouse01,5,0.05168008804321289,0.04907703399658203,0.10710597038269043,1
1733231888.377307,42,lakehouse02,5,0.04522538185119629,0.043045759201049805,0.10967183113098145,1
1733231888.377307,42,lakehouse03,5,0.07035446166992188,0.04822683334350586,0.10193467140197754,1
1733231888.377307,42,lakehouse04,5,0.06270241737365723,0.05016732215881348,0.09439969062805176,1
1733231888.377307,42,mandatory01,5,0.039937734603881836,3.886222839355469e-05,0.12464666366577148,1
1733231888.377307,42,requires01,5,0.09257864952087402,2.2411346435546875e-05,0.05205345153808594,1
1733231888.377307,42,requires02,5,0.05393576622009277,2.1219253540039062e-05,0.15865612030029297,1
1733231888.377307,42,syntethic_100nodes,5,1.7579066753387451,4.482269287109375e-05,0.38924503326416016,245
1733231888.377307,42,syntethic_10nodes,5,0.20708799362182617,5.1975250244140625e-05,0.18725347518920898,24
1733231888.377307,42,syntethic_300nodes,5,7.246000289916992,2.5272369384765625e-05,0.5081503391265869,149
1733231888.377307,42,technogym,5,0.1383967399597168,3.552436828613281e-05,0.14671087265014648,1
1733231888.377307,42,watering,5,0.22086620330810547,0.0507349967956543,0.19242405891418457,2
1733231888.377307,42,ico01,6,0.14676976203918457,0.05194592475891113,0.1205437183380127,2
1733231888.377307,42,ico02,6,0.12230682373046875,2.3126602172851562e-05,0.12457633018493652,1
1733231888.377307,42,ico03-azure,6,0.11002373695373535,2.0503997802734375e-05,0.10839724540710449,2
1733231888.377307,42,isAkin01,6,0.060201406478881836,3.24249267578125e-05,0.09648680686950684,1
1733231888.377307,42,isAkin02,6,0.0362088680267334,1.9550323486328125e-05,0.08374953269958496,1
1733231888.377307,42,isAkin03,6,0.029166221618652344,2.2649765014648438e-05,0.054436445236206055,1
1733231888.377307,42,isCompatible01,6,0.03261756896972656,3.123283386230469e-05,0.08373546600341797,1
1733231888.377307,42,isCompatible02,6,0.031784772872924805,2.0742416381835938e-05,0.07317900657653809,1
1733231888.377307,42,lakehouse01,6,0.040204524993896484,0.038892507553100586,0.09822535514831543,1
1733231888.377307,42,lakehouse02,6,0.03574848175048828,0.030108928680419922,0.08400130271911621,1
1733231888.377307,42,lakehouse03,6,0.05920839309692383,0.04613018035888672,0.09920167922973633,1
1733231888.377307,42,lakehouse04,6,0.06651997566223145,0.05359053611755371,0.09778618812561035,1
1733231888.377307,42,mandatory01,6,0.05884385108947754,2.0503997802734375e-05,0.08913111686706543,1
1733231888.377307,42,requires01,6,0.07152366638183594,2.2649765014648438e-05,0.05107378959655762,1
1733231888.377307,42,requires02,6,0.0750727653503418,5.5789947509765625e-05,0.13249611854553223,1
1733231888.377307,42,syntethic_100nodes,6,1.6626272201538086,4.315376281738281e-05,0.34709930419921875,245
1733231888.377307,42,syntethic_10nodes,6,0.2181401252746582,4.363059997558594e-05,0.18467211723327637,24
1733231888.377307,42,syntethic_300nodes,6,8.276138544082642,4.5299530029296875e-05,1.3183529376983643,149
1733231888.377307,42,technogym,6,0.15789794921875,3.4332275390625e-05,0.21399259567260742,1
1733231888.377307,42,watering,6,0.20909976959228516,0.05430936813354492,0.3600313663482666,2
1733231888.377307,42,ico01,7,0.125274658203125,0.04869866371154785,0.12514662742614746,2
1733231888.377307,42,ico02,7,0.1032259464263916,2.0503997802734375e-05,0.10724568367004395,1
1733231888.377307,42,ico03-azure,7,0.11090278625488281,2.09808349609375e-05,0.11210966110229492,2
1733231888.377307,42,isAkin01,7,0.04952216148376465,2.7418136596679688e-05,0.08964776992797852,1
1733231888.377307,42,isAkin02,7,0.03290748596191406,3.814697265625e-05,0.09188652038574219,1
1733231888.377307,42,isAkin03,7,0.042704105377197266,1.811981201171875e-05,0.051400184631347656,1
1733231888.377307,42,isCompatible01,7,0.029200077056884766,2.86102294921875e-05,0.9491233825683594,1
1733231888.377307,42,isCompatible02,7,0.03988790512084961,1.8835067749023438e-05,0.09586501121520996,1
1733231888.377307,42,lakehouse01,7,0.044907569885253906,0.034566640853881836,0.07685256004333496,1
1733231888.377307,42,lakehouse02,7,0.10555839538574219,0.028193950653076172,0.23657441139221191,1
1733231888.377307,42,lakehouse03,7,0.041701555252075195,0.03982234001159668,0.09604263305664062,1
1733231888.377307,42,lakehouse04,7,0.07784032821655273,0.05163407325744629,0.1055610179901123,1
1733231888.377307,42,mandatory01,7,0.05601143836975098,2.1457672119140625e-05,0.3842461109161377,1
1733231888.377307,42,requires01,7,0.06771469116210938,2.1219253540039062e-05,0.05433297157287598,1
1733231888.377307,42,requires02,7,0.08017659187316895,2.0742416381835938e-05,0.12640857696533203,1
1733231888.377307,42,syntethic_100nodes,7,1.8221845626831055,4.696846008300781e-05,0.345928430557251,245
1733231888.377307,42,syntethic_10nodes,7,0.21071219444274902,4.744529724121094e-05,0.15679359436035156,24
1733231888.377307,42,syntethic_300nodes,7,8.519465208053589,4.744529724121094e-05,0.633756160736084,149
1733231888.377307,42,technogym,7,0.18549108505249023,3.218650817871094e-05,0.14170408248901367,1
1733231888.377307,42,watering,7,0.2313997745513916,0.05427384376525879,0.1568281650543213,2
1733231888.377307,42,ico01,8,0.1346883773803711,0.037338972091674805,0.1304476261138916,2
1733231888.377307,42,ico02,8,0.1363840103149414,2.5033950805664062e-05,0.09926342964172363,1
1733231888.377307,42,ico03-azure,8,0.11153769493103027,2.2172927856445312e-05,0.1402268409729004,2
1733231888.377307,42,isAkin01,8,0.04359793663024902,1.6927719116210938e-05,0.09595823287963867,1
1733231888.377307,42,isAkin02,8,0.03596639633178711,3.0040740966796875e-05,0.06757116317749023,1
1733231888.377307,42,isAkin03,8,0.046854496002197266,2.8848648071289062e-05,0.05101370811462402,1
1733231888.377307,42,isCompatible01,8,0.041661739349365234,1.9788742065429688e-05,0.08678078651428223,1
1733231888.377307,42,isCompatible02,8,0.04610323905944824,2.5033950805664062e-05,0.07811856269836426,1
1733231888.377307,42,lakehouse01,8,0.06210732460021973,0.04857897758483887,0.09450817108154297,1
1733231888.377307,42,lakehouse02,8,0.04767155647277832,0.03546571731567383,0.10621833801269531,1
1733231888.377307,42,lakehouse03,8,0.058873891830444336,0.028607606887817383,0.14251375198364258,1
1733231888.377307,42,lakehouse04,8,0.039942264556884766,0.035611629486083984,0.35625600814819336,1
1733231888.377307,42,mandatory01,8,0.03052806854248047,1.8835067749023438e-05,0.09259462356567383,1
1733231888.377307,42,requires01,8,0.10109400749206543,2.1457672119140625e-05,0.05550956726074219,1
1733231888.377307,42,requires02,8,0.05770468711853027,2.2649765014648438e-05,0.11622309684753418,1
1733231888.377307,42,syntethic_100nodes,8,1.8473625183105469,4.220008850097656e-05,0.4385364055633545,245
1733231888.377307,42,syntethic_10nodes,8,0.25810813903808594,4.410743713378906e-05,0.13994932174682617,24
1733231888.377307,42,syntethic_300nodes,8,8.025017738342285,2.5272369384765625e-05,0.5015203952789307,149
1733231888.377307,42,technogym,8,0.1434319019317627,3.62396240234375e-05,0.1296091079711914,1
1733231888.377307,42,watering,8,0.1849961280822754,0.02998638153076172,0.20319557189941406,2
1733231888.377307,42,ico01,9,0.12430286407470703,0.03561067581176758,0.12576532363891602,2
1733231888.377307,42,ico02,9,0.11443853378295898,2.1219253540039062e-05,0.11120796203613281,1
1733231888.377307,42,ico03-azure,9,0.0774221420288086,3.123283386230469e-05,0.11263203620910645,2
1733231888.377307,42,isAkin01,9,0.03210258483886719,2.8371810913085938e-05,0.10151100158691406,1
1733231888.377307,42,isAkin02,9,0.04860734939575195,2.5510787963867188e-05,0.11154532432556152,1
1733231888.377307,42,isAkin03,9,0.039304256439208984,3.933906555175781e-05,0.061533451080322266,1
1733231888.377307,42,isCompatible01,9,0.028142929077148438,1.8596649169921875e-05,0.11021566390991211,1
1733231888.377307,42,isCompatible02,9,0.03364372253417969,2.0503997802734375e-05,0.08427834510803223,1
1733231888.377307,42,lakehouse01,9,0.038373708724975586,0.03219199180603027,0.09415841102600098,1
1733231888.377307,42,lakehouse02,9,0.05694079399108887,0.029481887817382812,0.11832857131958008,1
1733231888.377307,42,lakehouse03,9,0.07160067558288574,0.03308725357055664,0.1386113166809082,1
1733231888.377307,42,lakehouse04,9,0.037370920181274414,0.030504226684570312,0.09037470817565918,1
1733231888.377307,42,mandatory01,9,0.03275656700134277,2.3603439331054688e-05,0.0878603458404541,1
1733231888.377307,42,requires01,9,0.1022343635559082,2.1457672119140625e-05,0.05594754219055176,1
1733231888.377307,42,requires02,9,0.07549524307250977,3.170967102050781e-05,0.231522798538208,1
1733231888.377307,42,syntethic_100nodes,9,1.7779693603515625,4.673004150390625e-05,0.45559024810791016,245
1733231888.377307,42,syntethic_10nodes,9,0.22385334968566895,4.696846008300781e-05,0.2026805877685547,24
1733231888.377307,42,syntethic_300nodes,9,8.503581047058105,4.935264587402344e-05,0.6537461280822754,149
1733231888.377307,42,technogym,9,0.14676880836486816,2.9802322387695312e-05,0.16123080253601074,1
1733231888.377307,42,watering,9,0.22416400909423828,0.0420832633972168,0.26068544387817383,2
1733235868.312827,42,syntethic_250nodes,0,6.357972860336304,4.601478576660156e-05,0.6938769817352295,196
1733235868.312827,42,syntethic_50nodes,0,1.002410888671875,4.363059997558594e-05,0.23367714881896973,219
1733235868.312827,42,syntethic_250nodes,1,7.571580410003662,2.5272369384765625e-05,0.44162702560424805,196
1733235868.312827,42,syntethic_50nodes,1,0.8588619232177734,5.7697296142578125e-05,0.234328031539917,219
1733235868.312827,42,syntethic_250nodes,2,7.564294099807739,4.458427429199219e-05,0.5363516807556152,196
1733235868.312827,42,syntethic_50nodes,2,0.8840470314025879,4.363059997558594e-05,0.33734917640686035,219
1733235868.312827,42,syntethic_250nodes,3,7.287373065948486,2.5510787963867188e-05,0.5134608745574951,196
1733235868.312827,42,syntethic_50nodes,3,0.8593595027923584,2.5987625122070312e-05,0.2559208869934082,219
1733235868.312827,42,syntethic_250nodes,4,6.683337688446045,2.6464462280273438e-05,0.4620232582092285,196
1733235868.312827,42,syntethic_50nodes,4,0.8817770481109619,9.131431579589844e-05,0.3118247985839844,219
1733235868.312827,42,syntethic_250nodes,5,7.57085919380188,4.482269287109375e-05,0.5392441749572754,196
1733235868.312827,42,syntethic_50nodes,5,0.7856838703155518,2.4080276489257812e-05,0.19775629043579102,219
1733235868.312827,42,syntethic_250nodes,6,7.5285046100616455,4.57763671875e-05,0.5779790878295898,196
1733235868.312827,42,syntethic_50nodes,6,0.7731955051422119,4.5299530029296875e-05,0.333798885345459,219
1733235868.312827,42,syntethic_250nodes,7,7.08736777305603,2.956390380859375e-05,0.42661499977111816,196
1733235868.312827,42,syntethic_50nodes,7,0.8563494682312012,4.506111145019531e-05,0.23781371116638184,219
1733235868.312827,42,syntethic_250nodes,8,7.530575752258301,4.410743713378906e-05,0.568347692489624,196
1733235868.312827,42,syntethic_50nodes,8,0.8805561065673828,4.3392181396484375e-05,0.23584961891174316,219
1733235868.312827,42,syntethic_250nodes,9,7.15337347984314,4.553794860839844e-05,0.5482103824615479,196
1733235868.312827,42,syntethic_50nodes,9,0.8796279430389404,4.38690185546875e-05,0.2406911849975586,219
